Fri Jul 18 21:06:55 PDT 2014 Starting master on sceplus-vm48
core file size          (blocks, -c) 0
2014-07-18 21:08:08,706 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: ARCHIVING hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24
2014-07-18 21:08:08,711 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Archiving [class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family]
2014-07-18 21:08:08,737 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/10157245292c4354acc8bee343fd5561, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/10157245292c4354acc8bee343fd5561
2014-07-18 21:08:08,741 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/194de340b19b48ca9c3585e7c5cc8a01, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/194de340b19b48ca9c3585e7c5cc8a01
2014-07-18 21:08:08,747 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/1c5d4cb8fdea49938196fd37de17afbf, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/1c5d4cb8fdea49938196fd37de17afbf
2014-07-18 21:08:08,754 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/203caee8080946a39f9c1f84d5dabceb, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/203caee8080946a39f9c1f84d5dabceb
2014-07-18 21:08:08,760 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/20c952f60288489bb70c833015dc23a6, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/20c952f60288489bb70c833015dc23a6
2014-07-18 21:08:08,767 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/220ce0c96b694c2b8d36f88cd6d2c3b5, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/220ce0c96b694c2b8d36f88cd6d2c3b5
2014-07-18 21:08:08,773 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/22650ad226f34fdfbbaa282f66c69feb, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/22650ad226f34fdfbbaa282f66c69feb
2014-07-18 21:08:08,783 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/29652266ea2c4888b549fffaea070d60, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/29652266ea2c4888b549fffaea070d60
2014-07-18 21:08:08,789 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/29715d54ffbf4b14978b4ef278adcbca, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/29715d54ffbf4b14978b4ef278adcbca
2014-07-18 21:08:08,796 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/30325afb576946e0be169406246f8288, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/30325afb576946e0be169406246f8288
2014-07-18 21:08:08,803 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/31b38e174a464bd5b2915838fd9ed404, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/31b38e174a464bd5b2915838fd9ed404
2014-07-18 21:08:08,809 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/3831825e665441f595bbc572f816fcd8, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/3831825e665441f595bbc572f816fcd8
2014-07-18 21:08:08,816 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/3edf2e39225445f7bffaa5ca2e3ab575, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/3edf2e39225445f7bffaa5ca2e3ab575
2014-07-18 21:08:08,825 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/4e3acb03662741959fe7df689f1aaae6, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/4e3acb03662741959fe7df689f1aaae6
2014-07-18 21:08:08,831 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/5b0e7927b17645c8a41793bb5ada0b44, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/5b0e7927b17645c8a41793bb5ada0b44
2014-07-18 21:08:08,838 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/5e09d04daccb49a1ba0de4c836223c1f, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/5e09d04daccb49a1ba0de4c836223c1f
2014-07-18 21:08:08,844 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/5eac3d28f6124977821d6dc4de8ab47f, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/5eac3d28f6124977821d6dc4de8ab47f
2014-07-18 21:08:08,851 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/6143fdc297474eae901edd1c8ce55f20, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/6143fdc297474eae901edd1c8ce55f20
2014-07-18 21:08:08,858 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/73473a91188a4cc792dc0f779c4adc4a, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/73473a91188a4cc792dc0f779c4adc4a
2014-07-18 21:08:08,864 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/781ca5292e8b466cbab9aa2c9adcc4bd, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/781ca5292e8b466cbab9aa2c9adcc4bd
2014-07-18 21:08:08,871 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/787f1c54ccd94fa0a84d777bf38a3dc5, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/787f1c54ccd94fa0a84d777bf38a3dc5
2014-07-18 21:08:08,877 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/79332d1f88d74723b27e3d58ca78c8f3, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/79332d1f88d74723b27e3d58ca78c8f3
2014-07-18 21:08:08,884 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/7fd81b5b736949bdaf7cd58ff398a3de, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/7fd81b5b736949bdaf7cd58ff398a3de
2014-07-18 21:08:08,890 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/80e8820dc6c4402bb04f97a48cc54c91, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/80e8820dc6c4402bb04f97a48cc54c91
2014-07-18 21:08:08,897 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/8465bb0309e84e4a9378bde4de936690, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/8465bb0309e84e4a9378bde4de936690
2014-07-18 21:08:08,903 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/93c677bb7e704f149c17fd1823155e3f, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/93c677bb7e704f149c17fd1823155e3f
2014-07-18 21:08:08,910 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/981dddd05dc34a0ea8be9d45475617a6, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/981dddd05dc34a0ea8be9d45475617a6
2014-07-18 21:08:08,916 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/9dc33aae79e44fb182ade1e0d747f69e, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/9dc33aae79e44fb182ade1e0d747f69e
2014-07-18 21:08:08,922 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/a8b2e11c3b9e4844a3403524f9e15b4b, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/a8b2e11c3b9e4844a3403524f9e15b4b
2014-07-18 21:08:08,926 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/ae8cbf5e10244a12b5e054375c019011, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/ae8cbf5e10244a12b5e054375c019011
2014-07-18 21:08:08,930 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/b3acfb884653471ba01a95e46d0e756b, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/b3acfb884653471ba01a95e46d0e756b
2014-07-18 21:08:08,935 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/c3a8b9ce74a64f158f0e2f2985979f33, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/c3a8b9ce74a64f158f0e2f2985979f33
2014-07-18 21:08:08,950 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/c6c23a81893d4be1816e3804980dc088, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/c6c23a81893d4be1816e3804980dc088
2014-07-18 21:08:08,954 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/d02f9ca468f04be2a8b1731de1af48e7, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/d02f9ca468f04be2a8b1731de1af48e7
2014-07-18 21:08:08,958 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/d8cf62b67033466993880bad48e75009, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/d8cf62b67033466993880bad48e75009
2014-07-18 21:08:08,962 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/d8ec8ec58d55482380e2c1ea6b5739f5, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/d8ec8ec58d55482380e2c1ea6b5739f5
2014-07-18 21:08:08,965 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/dd2b192844ce49639f696ed25e6ac267, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/dd2b192844ce49639f696ed25e6ac267
2014-07-18 21:08:08,969 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/e30b16f1c62c4aa88c7ef7810a746b9e, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/e30b16f1c62c4aa88c7ef7810a746b9e
2014-07-18 21:08:08,973 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/e4651aa03097486fa4d8dc0e596f56db, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/e4651aa03097486fa4d8dc0e596f56db
2014-07-18 21:08:08,978 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/f1db3dc0b1e34f16b782c7e8ef10cac9, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/f1db3dc0b1e34f16b782c7e8ef10cac9
2014-07-18 21:08:08,983 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/f93a7eece5ca4f3b96625186c10d29fb, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/f93a7eece5ca4f3b96625186c10d29fb
2014-07-18 21:08:08,990 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/fa23b179c3404b429211b867d0bde96a, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/fa23b179c3404b429211b867d0bde96a
2014-07-18 21:08:08,996 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/fd7a535bfe87479ba2620419fff0c665, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/fd7a535bfe87479ba2620419fff0c665
2014-07-18 21:08:09,003 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/fe544ced8c0e41ca8146bc027c4d447f, to hdfs://master:54310/hbase/archive/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24/family/fe544ced8c0e41ca8146bc027c4d447f
2014-07-18 21:08:09,005 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Deleted all region files in: hdfs://master:54310/hbase/.tmp/data/default/usertable/f78752cb5c2a8acd53c06a65ba297f24
2014-07-18 21:08:09,005 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] handler.DeleteTableHandler: Archiving region usertable,user6,1405736785854.308adf31c272f00b0df6960d8a6b91bd. from FS
2014-07-18 21:08:09,005 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: ARCHIVING hdfs://master:54310/hbase/.tmp/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd
2014-07-18 21:08:09,011 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Archiving [class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family]
2014-07-18 21:08:09,029 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/039b748b5a8440258053754b7075e3bd, to hdfs://master:54310/hbase/archive/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/039b748b5a8440258053754b7075e3bd
2014-07-18 21:08:09,035 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/0c1b718810144c7bb2fbaf5dc023b56f, to hdfs://master:54310/hbase/archive/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/0c1b718810144c7bb2fbaf5dc023b56f
2014-07-18 21:08:09,040 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/12a98a46ba5e48d8a7f17335022ee00e, to hdfs://master:54310/hbase/archive/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/12a98a46ba5e48d8a7f17335022ee00e
2014-07-18 21:08:09,046 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/1d2d211a32da4e428997833d7f2d8e35, to hdfs://master:54310/hbase/archive/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/1d2d211a32da4e428997833d7f2d8e35
2014-07-18 21:08:09,053 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/1e95f58814d34fbb81f4e4c1f63800cc, to hdfs://master:54310/hbase/archive/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/1e95f58814d34fbb81f4e4c1f63800cc
2014-07-18 21:08:09,064 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/234fc3425c9c4cdeb467389e5b9d7940, to hdfs://master:54310/hbase/archive/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/234fc3425c9c4cdeb467389e5b9d7940
2014-07-18 21:08:09,068 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/235a529fb4ae4f3f8c7d7ab5bf430e93, to hdfs://master:54310/hbase/archive/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/235a529fb4ae4f3f8c7d7ab5bf430e93
2014-07-18 21:08:09,071 DEBUG [MASTER_TABLE_OPERATIONS-sceplus-vm48:60000-0] backup.HFileArchiver: Finished archiving from class org.apache.hadoop.hbase.backup.HFileArchiver$FileablePath, file:hdfs://master:54310/hbase/.tmp/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/32e16754a9aa46d0b5dc5fdfc58dba0c, to hdfs://master:54310/hbase/archive/data/default/usertable/308adf31c272f00b0df6960d8a6b91bd/family/32e16754a9aa46d0b5dc5fdfc58dba0c
